"Node Type","Name","Description","Reference","Image","Node Type ID","Node ID"
"Person","Blantyre",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c314be3a-5596-423e-ae69-d0e59088f196"
"Person","Arran",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","e8b02d95-be78-43e3-aa78-948e459cd9fe"
"Person","W. J.",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","9c17e756-79d2-493c-9735-30f23e630560"
"Person","Queensberry",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c653d85a-0152-47b2-9d2b-c31ace375f0c"
"Person","J. Ribault",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","21d6b363-7947-4481-85a4-d07183ece9bb"
"Person","M. Fearn",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","dbb9fbda-d19f-4d45-895e-c7798b3d7b88"
"Person","Lie. Col. John Buchan",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f94c7b7a-a3a1-48a9-bcf6-af0ce1d20572"
"Person","Mrs. Munro",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","dcb84886-6b76-4cf8-a60f-617a9c316227"
"Person","P. Murray",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","5e9da2aa-2bb2-4b2b-8ec9-223efab87236"
"Person","J. Bunteine",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c3020910-f18b-4e5e-bbed-c83481b94c46"
"Person","Ranelagh",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f2acfc21-9d42-414c-8699-7b39d8aaeddb"
"Person","Anderson of Dowhill",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","edb8d661-5185-4a22-82ed-ed444e9ddea2"
"Person","James Ogilvie",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","d4c2bf0e-9bec-465d-911b-53addfb63c39"
"Person","Cornet James Crawford",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c2346313-0a11-40a5-bd0a-389c23a1986c"
"Person","Major General Kirk",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","ab055972-bca1-4a1a-91a1-4cf6c028c97a"
"Person","John Buchan",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","05d6732f-38b7-4078-908a-69d3be6bcc6c"
"Person","Mrs. Tylor",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","6290ad31-5776-4dce-9630-2742a5326b4b"
"Person","King James",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","b550cdd1-7f1d-4332-8fc1-b31c62a7ad11"
"Person","Dundonald",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","48151551-ecc8-4dc3-910f-0f7236cad90c"
"Person","Thomas Moncrieff",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","8dc5f561-3893-4ece-b5dd-960c2ca6ee25"
"Person","Dundee",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","1bedf365-ada4-40b1-8966-9f5cd3b02999"
"Person","Martha Ward",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c924580d-844b-425e-a450-4d78898cfd0a"
"Person","William Hamilton",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","39bfd032-17a0-4591-9a50-b04ba6d70669"
"Person","Gilbert Burnet",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","a978b992-4a0c-4cb7-8bac-cf398273e253"
"Person","James McAnrias, D.D.",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","68db5138-8522-41c0-8025-721645205f74"
"Person","Aeneas McPherson",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","fa11836a-2f9a-4315-b67d-af0c708d7f16"
"Person","Lady Elizabeth Clancarty",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","e8863a23-697b-4152-b985-c052716f4b31"
"Person","Selkirk",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","6eb7e620-4d2d-4f69-a2da-6d5ca8f719ce"
"Person","J. Pulteney",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","56a2f9a4-15ee-4bb0-9667-e3601daa2b3c"
"Person","Mr. Emery",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f14b5ce1-8499-45ea-a09e-590263199d74"
"Person","J. Crawford",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","cb2c54e5-d00f-4ed5-9f93-fe3cf9020066"
"Person","John Melville",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","bb065868-e013-448b-b1f2-3c1dcec87243"
"Person","James Conway",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c4fbc9fd-fbc4-446b-b485-ebbb4b05c6af"
"Person","Alexander McDonald",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","3d7fa9d8-a2c0-4059-82fc-057df2aab097"
"Person","James Colthart",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c78c9988-4104-44b0-9655-f8dac8793f28"
"Person","Edward Pulford",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","3816fb9b-2ac4-4c81-80fb-a0b719d46109"
"Person","Lady Katherine Ranelagh",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","98b71840-82d9-4b6b-b10f-1f4c852673be"
"Person","James Murray",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","11f386fd-a7a9-4fb0-b74a-94148b2190d9"
"Person","Hamilton of Orbiston",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","07b97c19-0749-4e9a-b8f1-c2173c2060ed"
"Person","Charles Munro",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","14d6fd59-ac57-45bd-8d8d-757938cd2d4a"
"Person","Robert Rodman",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","9f93757d-bb3c-4a30-9119-c0c4e05b4c84"
"Person","Pitcairn",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f2a6104b-5a07-4e41-9185-575a9f1d492e"
"Person","Robert Cunningham",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f271bb97-d989-478b-ab0a-e07e671c1e84"
"Person","I. Campbell",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","b81abc86-976b-4c7d-9afb-365012cbfa8b"
"Person","David Williamson",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","e3d73368-912d-4ad9-a039-31d14f7a255f"
"Person","Jane Wallace",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","082f9f70-e4d7-475d-90f5-9412af05e744"
"Person","David Marshall",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","0f5618a0-672a-4848-950f-2a50b10b71e2"
"Person","N.R.",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","5e05910b-83a2-4c08-b7c1-3f34471c0fd6"
"Person","Katherine Polat",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","07c57667-c0fd-446e-a1b5-5daef90c4b4d"
"Person","Marquis of Hamilton",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","95d17c11-d09c-4d9e-9690-ff2a59273e0e"
"Person","Frank",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","ec6f6eb7-9cc8-45cd-bf52-ec4cdce839b7"
"Person","H",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","b7360954-313c-468d-8d5c-bb7a82d87338"
"Person","Edmund Hector",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","26244dd3-802c-4e88-9baa-ee1c6b170a67"
"Person","Janet Brodie",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","2748e988-7ff3-4cd7-8e7c-3d6dbf575cf0"
"Person","Cassillis",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","5423c917-b39c-46ce-b989-ef6458564ae2"
"Person","Hay of Park",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","e69202f8-3673-4ffc-99be-ba0b06ef428a"
"Person","Richard Beavvoir",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","075b9d81-da4f-4aae-9969-95e443c44ecf"
"Person","Archibald Paton",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","bfe41f58-59e3-4023-a745-7eed43b87c31"
"Person","James Hamilton",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","ca1db5a9-b89e-4c51-94af-25bb54ece423"
"Person","John Small",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","c1f84839-dd52-41bf-944f-264822d31fb3"
"Person","Patrick Logan",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","ea88f427-45da-43b6-9bff-8e812665c634"
"Person","Hill",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","ce5ac88b-be77-4c06-aaee-83d8b9f3ccc9"
"Person","Lilias Rutherford",,,,"819d45d8-b56b-4440-b9bc-102abd600b23","f84531f8-e59f-4615-9276-a1d09eb428df"
"Thing","Newsletter",,,,"155f2d48-c464-4c61-8490-3bdc211c1ec4","543473e6-5b76-4efa-a18b-c12b83965823"
"Information","Unknown",,,,"e2071463-06b6-4c28-83e6-4993d338293e","5a8bde59-4d29-45df-b466-c87584b1138a"
"Communication","Unknown",,,,"72e90b0c-6957-434f-b830-50ab1af067c4","dee32160-3989-42f1-b274-7368afc66b58"
"Place","Duart Castle",,,,"242b638c-10f4-4881-8b09-1f170afde1bb","e1c06a86-db22-49bc-996e-e6b111feeecc"
"Place","Town of Edinburgh",,,,"242b638c-10f4-4881-8b09-1f170afde1bb","8cd97764-d091-441e-adae-ea8ef04d5aa5"
"Place","Blair Castle",,,,"242b638c-10f4-4881-8b09-1f170afde1bb","e9114e12-0b2a-4608-8d21-e1835c200169"
"Place","Glasgow",,,,"242b638c-10f4-4881-8b09-1f170afde1bb","36fbaabf-ef38-49e6-b5ca-c18645a3b03b"
"Organization","Church of Scotland",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","65341a23-fb27-4c2c-bb94-ca0f00be7280"
"Organization","Commissioners of Supply Lanarkshire",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","23e87468-41cd-483b-9aef-99d2007bb00b"
"Organization","Scottish Parliament",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","b3fea69e-b8e2-4945-9217-d529febc72cf"
"Organization","Lords of Committee for Plantations",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","a747258c-a763-47ec-bdc3-16e47ffb8c90"
"Organization","Commission of the Church of Scotland",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","efeb463a-25b8-43e1-9c44-ec1f4544fb21"
"Organization","Parliament",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","94a6fd18-525a-4e04-a4e4-cee35be788ae"
"Organization","Council in relation to ministers",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","50d87624-c101-48d9-b9bb-968532ba2022"
"Organization","Lords of Treasury",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","b665dc23-17ab-412e-b3d5-8e020cf0749a"
"Organization","Bourrough of Belfast",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","586131a9-89ff-4558-84f2-daaa14a650f6"
"Organization","Privy Council",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","1179f9d8-9e90-4a4f-8aaf-921cb62784da"
"Organization","Church of Holland",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","b82ec7c9-97f8-4e12-8400-3fa59ca47b1b"
"Organization","Synod of Aberdeen",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","dfb39f08-f9d2-4bcc-a254-caca04bf6548"
"Organization","General Receivers of Cess and Inland Excise",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","f9fbd963-dbac-40aa-9629-117272f0f62d"
"Organization","Convention of Estates",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","1d3396e9-da63-4e84-a95e-feb4dbd0fc45"
"Organization","Town Council of Edinburgh",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","1cafb729-69b4-4a37-8e16-4209d54c20d0"
"Organization","Presbytery of Kincardine",,,,"fe643458-ee7a-484e-ac80-a35d48873e12","bba45a69-386f-4c6f-90c1-3a984fdd6292"
"Unknown","Unknown",,,,"583a690e-bc77-4d96-b7e2-68a39907e241","aa25e3bc-a5a9-4cbd-9c71-65caae2e5091"
"Ship","Swallow",,,,"a340acaf-a157-48d7-9ca1-fdad031f98dc","f3a9864d-f5c9-4b78-ab41-5e302de3b869"
"Group","John Price & Richard Morris",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","c6de1041-185f-4036-9873-1bd82a5ce52f"
"Group","Parishoners of Lasswade",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","b81c5d83-e4ac-46ec-b917-1789c1a5ae7f"
"Group","Ministers, Presbytery of Aberdeen",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","37007b27-5127-4e00-b6fa-f04608936e34"
"Group","Melville & Privy Council",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","e8d0dfcc-ad66-45fd-8cf4-ac5301867058"
"Group","Officers of Dumbarton's Regiment",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","93f0dfbb-6722-4b9b-897e-7a2a8ff2a7b0"
"Group","Lord Yester & Heritors and Parishoners of Dunfermline",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","004f6147-aca2-4f1e-82bc-93dab99d1afc"
"Group","Commissioners of Supply of Lanarkshire",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","92760aef-dc79-4cea-9dc0-5208d2a5b13c"
"Group","Captain Johnston; Officers",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","1fb02a47-fc8f-425e-8acf-257c74993977"
"Group","Ministers, Espiscopal Persuasion",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","718b84a1-ae3a-4a49-9856-f9acc746c606"
"Group","King William & Queen Mary",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","9f141217-899c-4f3c-a56f-f4fee97f863f"
"Group","George Walker & John Michelburn",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","05faa499-fa37-4b92-b61f-0ac6f4626ed9"
"Group","Presbyterian Ministers, Glasgow",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","61dd0ed1-9352-406d-a511-4a1bd5ec344e"
"Group","Crew of ""Mary"" of Glasgow",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","22b397c9-322a-4606-bbe2-9a6ebc84db13"
"Group","Subjects",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","3dc70b03-d6a0-4711-ae14-b61567a474a8"
"Group","Cap. McAdam & two officers",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","dc78f886-1e91-4753-ba7b-a1408d5541da"
"Group","Protestant Ministers, England",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","3f898a2f-02e8-4f57-af80-245817ca5b3c"
"Group","Commissioners of Supply for Dumfries",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","83bfd51b-5c0d-4833-a0f1-59834e31780a"
"Group","Bombardiers & Miners",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","3800602b-224f-4177-a2b1-56d0ecc6fac6"
"Group","Langton & William Anderson",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8fec8c58-ac8b-44ff-ac98-2e00223eaa75"
"Group","Lt. Colonel & Major & Captains",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","a080b12e-8a79-4efb-985c-7ff9ef3f6f58"
"Group","Hall; Convention of Royal Burghs",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","7cbfe4e9-0de0-4d4f-b65c-1ad6d8c55a81"
"Group","Jacobites",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","67196631-1339-4600-b071-1add1ca0820e"
"Group","Melville & John Dalrymple",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","3c9dc005-166d-43c4-87a5-84deb48ded43"
"Group","Judges of the Court of Session",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","3a4fb594-cd0e-4c1e-b422-87babd6d9aeb"
"Group","John Baillie & Arthur Naismith",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","bd4377d8-8068-4d70-b76d-cb005584c016"
"Group","Ministers in London",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","1bea825b-a630-4725-8460-d0b4ecab0b39"
"Group","Presbyterian Ministers",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","a0c1e1d4-7f18-4390-ab73-1ecca3eebefe"
"Group","Leven & Mackay",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","ee2461de-da0a-45ce-84e6-014935da0aa6"
"Group","John Chapel, John Price & Richard Morris",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","805f78a9-4b21-44e2-a760-85276970ab98"
"Group","Gabriel Cunningham, Carstares, William Dunlop",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","4432882e-2c93-4617-bd19-f3b5de152326"
"Group","Archbishop & Bishops of Scotland",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","4f40f8c5-ca2f-4fe5-b85b-37f547893472"
"Group","Col. Livingston's Dragoons",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","943b904e-90d4-4dbe-a56b-9bde4c18d44a"
"Group","Highland Chieftains",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","b7986e5b-c8a1-4f28-a3bc-7c55d2fcccd4"
"Group","Anderson of Dowhill & Spruell",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","f3233625-3dc2-411b-b83a-eccc0ed2b0ff"
"Group","Lord James Murray, Patrick Stewart, John McLean, Donald Mcdonald, Ewan Cameron, Laird Glengarry, Laird Benbecula, Alexander McLean, Laird Appin, Laird Inveraray, Laird Crathie & Braemar, Laird Keppoch, Laird Struan, Laird Callachilly, Lt. Col. McGregor Barn, Laird McNaughton",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","83250360-4e28-47de-926f-c2a5773f4e1d"
"Group","Argyll, Glencairn, Eglinton & others",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8981103e-f16e-4d1d-a3ce-6453731c19eb"
"Group","Patrick Moray & Walter Cornwall",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","9d58afb9-dcce-43af-9279-6b67a26bb4ad"
"Group","Inferior Courts",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","0b633de7-0dc6-46f7-8b1e-31e0d0ebe6a8"
"Group","Magistrates of Edinburgh & Keeper of Tolbooth",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","7d49c335-2622-4f9d-b733-2e53c85158a5"
"Group","Shires of Perth, Stirling & Dumbarton",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","f1caa658-4ee2-4e88-bf2a-c6a69e284910"
"Group","Highland Clans",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","f2232350-d5fa-4a61-a3e8-ba3a9b36356e"
"Group","Lichfield's regiment & Arran's regiment",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","b356dd6d-b576-427e-8d8a-c8c1cbf1a76c"
"Group","Lord Strathallan & Perth",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","52489836-1a84-4ebd-8028-2358ccc6678d"
"Group","George Lockhart, Carnwarth",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","ffbab262-0cac-43c8-b62b-3be533dc0b1f"
"Group","Polwarth; Forbes",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","39dbbd5f-a2cf-4617-abab-18889198754a"
"Group","Protestant Subjects",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","27d36382-89b0-49fc-8bad-c95ae3bc9396"
"Group","Magistrates of Edinburgh",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","6b92f86a-f6d8-4ce6-822a-1df99720b468"
"Group","Bellenden",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","e91a8cbd-94e2-4812-a45e-37528f5a0501"
"Group","Commissioners of Supply for Renfrewshire",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","bfffdb64-fa4f-422e-9a42-4d727c650d06"
"Group","Ross & William Cochran of Kilmarnock",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8077148e-bbfa-4460-baed-ce9ba4ce1f8c"
"Group","Tenants of Cardross",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","4e43ed7a-c590-4725-9cc7-f2547e9f15d5"
"Group","James Garden, Alexander Leask & John Forbes",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","84c17d8e-4f2d-4a27-9c00-ef90e0c6c4ce"
"Group","Magistrates & Council of Edinburgh",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","78207d9c-d6fb-4cfb-b765-9c6b3eac0d12"
"Group","James Fountain & William Douglas",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","8feac986-64d6-4533-bab4-b6e69d07c6e1"
"Group","Heritors in Atholl",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","efb0c468-1892-49be-92b7-659a9dea1837"
"Group","Ministers, Episcopal Persuasion",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","9ad3618d-543d-4403-84ff-ce34e0ad5a8f"
"Group","Noblemen and Gentlemen of Scotland",,,,"20719add-90b9-40ab-9ceb-0dd8b1869600","ab041156-ef72-4bf9-85a8-673d2958e3cd"